time,remain,height,speed,pressure,longitude,latitude,attackAngle,sideslipAngle,dipAngle,heading,ballistic,heatFlow,FXGZ
914,4000065.909,56463.1259,6198.5336,9006.9648,134.8489,49.5042,18.4103,0,51.6537,-157.364,-0.0714,991.3464,0.6364
914.5,3996998.899,56459.2622,6197.4977,9008.2919,134.8326,49.4788,18.4106,0,51.6345,-157.3551,-0.0715,991.0633,0.6365
915,3993932.351,56455.3954,6196.4616,9009.6219,134.8162,49.4533,18.4107,0,51.6214,-157.3462,-0.0715,990.7802,0.6366
915.5,3990866.265,56451.5254,6195.4254,9010.9546,134.7999,49.4278,18.411,0,51.6016,-157.3372,-0.0716,990.4973,0.6368
916,3987800.641,56447.6521,6194.389,9012.2901,134.7836,49.4024,18.4111,0,51.589,-157.3283,-0.0717,990.2145,0.6369
916.5,3984735.479,56443.7757,6193.3524,9013.6284,134.7672,49.3769,18.4113,0,51.5696,-157.3193,-0.0718,989.9317,0.637
917,3981670.78,56439.896,6192.3157,9014.9695,134.7509,49.3515,18.4115,0,51.5563,-157.3104,-0.0718,989.6491,0.6371
917.5,3978606.543,56436.0131,6191.2788,9016.3135,134.7346,49.3261,18.4117,0,51.5373,-157.3014,-0.0719,989.3666,0.6372
918,3975542.77,56432.1271,6190.2417,9017.6602,134.7183,49.3006,18.4119,0,51.5245,-157.2924,-0.072,989.0842,0.6374
918.5,3972479.46,56428.2378,6189.2044,9019.0097,134.7019,49.2752,18.4121,0,51.5049,-157.2834,-0.072,988.8019,0.6375
919,3969416.614,56424.3452,6188.167,9020.362,134.6856,49.2498,18.4123,0,51.4923,-157.2744,-0.0721,988.5196,0.6376
919.5,3966354.231,56420.4495,6187.1294,9021.7172,134.6693,49.2244,18.4125,0,51.4733,-157.2654,-0.0722,988.2375,0.6377
920,3963292.313,56416.5505,6186.0916,9023.0752,134.653,49.199,18.4127,0,51.4603,-157.2564,-0.0723,987.9555,0.6378
920.5,3960230.859,56412.6484,6185.0536,9024.436,134.6367,49.1736,18.4129,0,51.4411,-157.2473,-0.0723,987.6736,0.638
921,3957169.869,56408.7429,6184.0155,9025.7996,134.6204,49.1482,18.4131,0,51.4286,-157.2383,-0.0724,987.3918,0.6381
921.5,3954109.345,56404.8343,6182.9772,9027.166,134.6042,49.1228,18.4133,0,51.4093,-157.2292,-0.0725,987.1101,0.6382
922,3951049.285,56400.9224,6181.9387,9028.5353,134.5879,49.0974,18.4135,0,51.3964,-157.2202,-0.0725,986.8286,0.6383
922.5,3947989.691,56397.0072,6180.9,9029.9074,134.5716,49.0721,18.4137,0,51.3778,-157.2111,-0.0726,986.5471,0.6384
923,3944930.562,56393.0888,6179.8612,9031.2824,134.5553,49.0467,18.4139,0,51.3651,-157.202,-0.0727,986.2657,0.6386
923.5,3941871.899,56389.1672,6178.8222,9032.6602,134.5391,49.0213,18.4141,0,51.3457,-157.1929,-0.0728,985.9844,0.6387
924,3938813.702,56385.2423,6177.783,9034.0409,134.5228,48.996,18.4143,0,51.3334,-157.1837,-0.0728,985.7032,0.6388
924.5,3935755.972,56381.3141,6176.7436,9035.4244,134.5066,48.9706,18.4145,0,51.3145,-157.1746,-0.0729,985.4222,0.6389
925,3932698.708,56377.3827,6175.7041,9036.8108,134.4903,48.9453,18.4147,0,51.3016,-157.1655,-0.073,985.1412,0.639
925.5,3929641.911,56373.448,6174.6643,9038.2001,134.4741,48.9199,18.4149,0,51.283,-157.1563,-0.0731,984.8603,0.6392
926,3926585.581,56369.51,6173.6244,9039.5922,134.4578,48.8946,18.4151,0,51.2705,-157.1471,-0.0731,984.5796,0.6393
926.5,3923529.719,56365.5688,6172.5843,9040.9872,134.4416,48.8693,18.4153,0,51.2512,-157.138,-0.0732,984.2989,0.6394
927,3920474.324,56361.6242,6171.5441,9042.3851,134.4254,48.844,18.4155,0,51.2389,-157.1288,-0.0733,984.0184,0.6395
927.5,3917419.397,56357.6764,6170.5036,9043.7859,134.4091,48.8186,18.4157,0,51.2203,-157.1196,-0.0733,983.7379,0.6397
928,3914364.938,56353.7253,6169.463,9045.1896,134.3929,48.7933,18.4159,0,51.2076,-157.1104,-0.0734,983.4576,0.6398
928.5,3911310.947,56349.7709,6168.4222,9046.5962,134.3767,48.768,18.4161,0,51.1888,-157.1011,-0.0735,983.1774,0.6399
929,3908257.425,56345.8132,6167.3812,9048.0056,134.3605,48.7427,18.4163,0,51.1765,-157.0919,-0.0736,982.8972,0.64
929.5,3905204.372,56341.8522,6166.3401,9049.418,134.3443,48.7174,18.4165,0,51.1576,-157.0827,-0.0736,982.6172,0.6402
930,3902151.789,56337.8878,6165.2987,9050.8333,134.3281,48.6922,18.4167,0,51.1449,-157.0734,-0.0737,982.3373,0.6403
930.5,3899099.674,56333.9202,6164.2572,9052.2516,134.3119,48.6669,18.4169,0,51.1266,-157.0641,-0.0738,982.0574,0.6404
931,3896048.029,56329.9492,6163.2155,9053.6727,134.2957,48.6416,18.4171,0,51.1141,-157.0549,-0.0739,981.7777,0.6405
931.5,3892996.855,56325.9749,6162.1736,9055.0968,134.2795,48.6163,18.4173,0,51.0951,-157.0456,-0.0739,981.4981,0.6407
932,3889946.15,56321.9973,6161.1315,9056.5238,134.2633,48.5911,18.4175,0,51.0831,-157.0363,-0.074,981.2186,0.6408
932.5,3886895.916,56318.0164,6160.0893,9057.9538,134.2471,48.5658,18.4178,0,51.0645,-157.027,-0.0741,980.9392,0.6409
933,3883846.152,56314.0321,6159.0468,9059.3867,134.231,48.5406,18.4179,0,51.0517,-157.0176,-0.0742,980.6599,0.641
933.5,3880796.86,56310.0445,6158.0042,9060.8225,134.2148,48.5153,18.4182,0,51.0335,-157.0083,-0.0742,980.3807,0.6412
934,3877748.039,56306.0535,6156.9614,9062.2613,134.1986,48.4901,18.4183,0,51.0212,-156.9989,-0.0743,980.1016,0.6413
934.5,3874699.689,56302.0592,6155.9184,9063.703,134.1825,48.4649,18.4186,0,51.0023,-156.9896,-0.0744,979.8226,0.6414
935,3871651.811,56298.0615,6154.8752,9065.1478,134.1663,48.4396,18.4187,0,50.9901,-156.9802,-0.0745,979.5437,0.6415
935.5,3868604.405,56294.0605,6153.8319,9066.5955,134.1502,48.4144,18.419,0,50.9719,-156.9708,-0.0745,979.2649,0.6417
936,3865557.472,56290.0561,6152.7884,9068.0461,134.134,48.3892,18.4192,0,50.9593,-156.9614,-0.0746,978.9862,0.6418
936.5,3862511.011,56286.0483,6151.7446,9069.4997,134.1179,48.364,18.4194,0,50.9409,-156.952,-0.0747,978.7076,0.6419
937,3859465.023,56282.0372,6150.7007,9070.9564,134.1017,48.3388,18.4196,0,50.9288,-156.9426,-0.0748,978.4292,0.642
937.5,3856419.508,56278.0227,6149.6566,9072.416,134.0856,48.3136,18.4198,0,50.9102,-156.9332,-0.0748,978.1508,0.6422
938,3853374.467,56274.0048,6148.6123,9073.8786,134.0695,48.2884,18.42,0,50.8977,-156.9238,-0.0749,977.8725,0.6423
938.5,3850329.899,56269.9836,6147.5679,9075.3441,134.0533,48.2632,18.4203,0,50.8798,-156.9143,-0.075,977.5943,0.6424
939,3847285.805,56265.9589,6146.5232,9076.8127,134.0372,48.238,18.4204,0,50.8675,-156.9048,-0.0751,977.3163,0.6426
939.5,3844242.185,56261.9309,6145.4784,9078.2843,134.0211,48.2129,18.4207,0,50.8488,-156.8954,-0.0751,977.0383,0.6427
940,3841199.04,56257.8995,6144.4333,9079.7589,134.005,48.1877,18.4208,0,50.837,-156.8859,-0.0752,976.7605,0.6428
940.5,3838156.37,56253.8647,6143.3881,9081.2365,133.9889,48.1626,18.4211,0,50.8187,-156.8764,-0.0753,976.4827,0.6429
941,3835114.174,56249.8264,6142.3427,9082.7172,133.9728,48.1374,18.4213,0,50.8061,-156.8669,-0.0754,976.2051,0.6431
941.5,3832072.454,56245.7848,6141.2971,9084.2008,133.9567,48.1123,18.4215,0,50.7883,-156.8574,-0.0754,975.9275,0.6432
942,3829031.21,56241.7398,6140.2513,9085.6875,133.9406,48.0871,18.4217,0,50.7762,-156.8478,-0.0755,975.6501,0.6433
942.5,3825990.441,56237.6913,6139.2054,9087.1772,133.9245,48.062,18.4219,0,50.7575,-156.8383,-0.0756,975.3727,0.6435
943,3822950.149,56233.6395,6138.1592,9088.67,133.9084,48.0368,18.4221,0,50.7457,-156.8287,-0.0757,975.0955,0.6436
943.5,3819910.333,56229.5842,6137.1129,9090.1657,133.8923,48.0117,18.4224,0,50.7277,-156.8192,-0.0757,974.8184,0.6437
944,3816870.993,56225.5255,6136.0663,9091.6646,133.8763,47.9866,18.4225,0,50.7153,-156.8096,-0.0758,974.5413,0.6439
944.5,3813832.131,56221.4634,6135.0196,9093.1664,133.8602,47.9615,18.4228,0,50.6973,-156.8,-0.0759,974.2644,0.644
945,3810793.747,56217.4325,6133.9726,9094.6319,133.8441,47.9364,18.4228,0,0.6975,-156.7941,-0.0729,973.9855,0.6441
945.5,3807755.887,56213.7033,6132.9251,9095.7536,133.8281,47.9113,18.4204,0,-58.6832,-156.8206,-0.0691,973.6879,0.6441
946,3804718.609,56209.9538,6131.8776,9096.8977,133.8121,47.8862,18.4212,0,-52.2114,-156.855,-0.0705,973.3916,0.6442
946.5,3801681.917,56206.1624,6130.83,9098.0886,133.7961,47.8611,18.4217,0,-52.0284,-156.8889,-0.0712,973.0978,0.6443
947,3798645.812,56202.3385,6129.7823,9099.3157,133.7801,47.836,18.422,0,-51.9164,-156.9226,-0.0718,972.8059,0.6445
947.5,3795610.293,56198.4846,6128.7344,9100.576,133.7642,47.8109,18.4225,0,-51.7613,-156.9564,-0.0723,972.5157,0.6446
948,3792575.363,56194.6031,6127.6863,9101.8669,133.7483,47.7858,18.4227,0,-51.6663,-156.99,-0.0728,972.2271,0.6447
948.5,3789541.022,56190.6961,6126.6382,9103.186,133.7325,47.7606,18.4232,0,-51.5341,-157.0236,-0.0733,971.94,0.6448
949,3786507.271,56186.7655,6125.5898,9104.5309,133.7166,47.7355,18.4234,0,-51.4521,-157.0572,-0.0737,971.6543,0.645
949.5,3783474.111,56182.8132,6124.5413,9105.8998,133.7008,47.7104,18.4238,0,-51.3394,-157.0907,-0.0741,971.3698,0.6451
950,3780441.542,56178.8407,6123.4927,9107.2908,133.6851,47.6853,18.4241,0,-51.2693,-157.1241,-0.0745,971.0864,0.6452
950.5,3777409.565,56174.8496,6122.4439,9108.7022,133.6693,47.6602,18.4245,0,-51.1712,-157.1575,-0.0749,970.804,0.6453
951,3774378.182,56170.8412,6121.3949,9110.1324,133.6536,47.635,18.4247,0,-51.1112,-157.1909,-0.0752,970.5226,0.6455
951.5,3771347.394,56166.8167,6120.3458,9111.5801,133.638,47.6099,18.4251,0,-51.0269,-157.2242,-0.0755,970.2421,0.6456
952,3768317.201,56162.7773,6119.2964,9113.0439,133.6224,47.5848,18.4253,0,-50.9741,-157.2575,-0.0758,969.9624,0.6457
952.5,3765287.604,56158.7239,6118.2469,9114.5227,133.6068,47.5597,18.4257,0,-50.9009,-157.2907,-0.076,969.6835,0.6459
953,3762258.604,56154.6576,6117.1973,9116.0154,133.5912,47.5345,18.4259,0,-50.8552,-157.3239,-0.0763,969.4052,0.646
953.5,3759230.203,56150.5792,6116.1474,9117.5211,133.5756,47.5094,18.4262,0,-50.7906,-157.3571,-0.0765,969.1275,0.6461
954,3756202.401,56146.4895,6115.0974,9119.0388,133.5601,47.4843,18.4264,0,-50.7505,-157.3902,-0.0767,968.8505,0.6463
954.5,3753175.199,56142.3891,6114.0471,9120.5677,133.5447,47.4591,18.4267,0,-50.6941,-157.4233,-0.0769,968.5739,0.6464
955,3750148.598,56138.2789,6112.9967,9122.1071,133.5292,47.434,18.427,0,-50.6584,-157.4563,-0.0771,968.2979,0.6465
955.5,3747122.599,56134.1592,6111.9461,9123.6563,133.5138,47.4088,18.4273,0,-50.6082,-157.4893,-0.0773,968.0224,0.6467
956,3744097.204,56130.0308,6110.8953,9125.2146,133.4984,47.3837,18.4275,0,-50.5768,-157.5223,-0.0775,967.7472,0.6468
956.5,3741072.413,56125.8942,6109.8443,9126.7816,133.4831,47.3586,18.4278,0,-50.5318,-157.5553,-0.0777,967.4724,0.6469
957,3738048.227,56121.7497,6108.7932,9128.3566,133.4678,47.3334,18.428,0,-50.5033,-157.5882,-0.0778,967.1981,0.6471
957.5,3735024.648,56117.5978,6107.7418,9129.9391,133.4525,47.3083,18.4283,0,-50.4634,-157.6211,-0.078,966.924,0.6472
958,3732001.677,56113.4389,6106.6902,9131.5289,133.4372,47.2831,18.4285,0,-50.4378,-157.654,-0.0781,966.6503,0.6473
958.5,3728979.313,56109.2733,6105.6384,9133.1253,133.422,47.258,18.4288,0,-50.4009,-157.6868,-0.0782,966.3768,0.6475
959,3725957.56,56105.1013,6104.5865,9134.7282,133.4068,47.2328,18.429,0,-50.378,-157.7196,-0.0784,966.1036,0.6476
959.5,3722936.417,56100.9234,6103.5343,9136.3371,133.3916,47.2077,18.4293,0,-50.3446,-157.7524,-0.0785,965.8307,0.6478
960,3719915.886,56096.7396,6102.4819,9137.9517,133.3765,47.1825,18.4295,0,-50.323,-157.7852,-0.0786,965.558,0.6479
960.5,3716895.968,56092.5503,6101.4294,9139.5718,133.3614,47.1574,18.4298,0,-50.2927,-157.8179,-0.0787,965.2855,0.648
961,3713876.664,56088.3557,6100.3766,9141.197,133.3464,47.1322,18.43,0,-50.273,-157.8506,-0.0788,965.0133,0.6482
961.5,3710857.976,56084.156,6099.3236,9142.8273,133.3313,47.107,18.4302,0,-50.2441,-157.8833,-0.0789,964.7412,0.6483
962,3707839.903,56079.9514,6098.2704,9144.4623,133.3163,47.0819,18.4304,0,-50.2261,-157.916,-0.0791,964.4693,0.6485
962.5,3704822.448,56075.7421,6097.217,9146.1019,133.3013,47.0567,18.4307,0,-50.1997,-157.9486,-0.0792,964.1976,0.6486
963,3701805.612,56071.5281,6096.1635,9147.7458,133.2864,47.0316,18.4309,0,-50.1823,-157.9812,-0.0793,963.926,0.6487
963.5,3698789.396,56067.3098,6095.1097,9149.3939,133.2715,47.0064,18.4312,0,-50.1574,-158.0138,-0.0793,963.6546,0.6489
964,3695773.801,56063.0871,6094.0557,9151.0461,133.2566,46.9812,18.4314,0,-50.1414,-158.0463,-0.0794,963.3833,0.649
964.5,3692758.827,56058.8602,6093.0015,9152.7023,133.2417,46.9561,18.4317,0,-50.1174,-158.0788,-0.0795,963.1122,0.6492
965,3689744.478,56054.6292,6091.947,9154.3622,133.2269,46.9309,18.4319,0,-50.102,-158.1113,-0.0796,962.8412,0.6493
965.5,3686730.753,56050.3943,6090.8924,9156.0258,133.2121,46.9057,18.4322,0,-50.0798,-158.1438,-0.0797,962.5703,0.6495
966,3683717.654,56046.1554,6089.8376,9157.693,133.1973,46.8805,18.4323,0,-50.0649,-158.1763,-0.0798,962.2996,0.6496
966.5,3680705.181,56041.9128,6088.7826,9159.3637,133.1826,46.8554,18.4326,0,-50.0432,-158.2087,-0.0799,962.0289,0.6497
967,3677693.337,56037.6664,6087.7273,9161.0378,133.1679,46.8302,18.4328,0,-50.0293,-158.2411,-0.08,961.7583,0.6499
967.5,3674682.123,56033.4164,6086.6719,9162.7152,133.1532,46.805,18.4331,0,-50.0083,-158.2735,-0.08,961.4879,0.65
968,3671671.54,56029.1628,6085.6162,9164.3959,133.1386,46.7798,18.4333,0,-49.9944,-158.3058,-0.0801,961.2175,0.6502
968.5,3668661.588,56024.9056,6084.5603,9166.0797,133.124,46.7547,18.4336,0,-49.9748,-158.3382,-0.0802,960.9473,0.6503
969,3665652.27,56020.6449,6083.5042,9167.7667,133.1094,46.7295,18.4338,0,-49.9615,-158.3705,-0.0803,960.6771,0.6505
969.5,3662643.58,56016.4583,6082.4478,9169.3678,133.0949,46.7043,18.4329,0,22.5508,-158.3946,-0.0753,960.4023,0.6505
970,3659635.429,56012.5502,6081.391,9170.6489,133.0803,46.6791,18.4315,0,53.7055,-158.3855,-0.0742,960.1107,0.6506
970.5,3656627.752,56008.5846,6080.3341,9171.9953,133.0658,46.654,18.4324,0,51.3622,-158.3738,-0.0751,959.8224,0.6507
971,3653620.548,56004.5843,6079.277,9173.3805,133.0512,46.6288,18.4327,0,51.2466,-158.3622,-0.0757,959.5361,0.6509
971.5,3650613.818,56000.5531,6078.2198,9174.8003,133.0367,46.6036,18.4332,0,51.0877,-158.3507,-0.0763,959.2516,0.651
972,3647607.562,55996.4932,6077.1625,9176.252,133.0222,46.5785,18.4335,0,50.9897,-158.3391,-0.0768,958.9687,0.6511
972.5,3644601.78,55992.4071,6076.1049,9177.7331,133.0076,46.5533,18.434,0,50.8534,-158.3276,-0.0773,958.6874,0.6513
973,3641596.474,55988.2967,6075.0473,9179.2411,132.9931,46.5282,18.4343,0,50.77,-158.3162,-0.0777,958.4073,0.6514
973.5,3638591.643,55984.1638,6073.9894,9180.7739,132.9786,46.5031,18.4347,0,50.6539,-158.3047,-0.0782,958.1285,0.6515
974,3635587.287,55980.0103,6072.9313,9182.3297,132.9641,46.4779,18.435,0,50.5818,-158.2932,-0.0786,957.8509,0.6517
974.5,3632583.406,55975.8375,6071.8731,9183.9067,132.9495,46.4528,18.4354,0,50.4821,-158.2818,-0.0789,957.5743,0.6518
975,3629580.002,55971.6469,6070.8147,9185.5031,132.935,46.4277,18.4357,0,50.4204,-158.2704,-0.0793,957.2986,0.652
975.5,3626577.074,55967.4399,6069.7561,9187.1176,132.9205,46.4026,18.436,0,50.3339,-158.259,-0.0796,957.0239,0.6521
976,3623574.623,55963.2176,6068.6973,9188.7488,132.906,46.3775,18.4363,0,50.2804,-158.2476,-0.0799,956.7499,0.6523
976.5,3620572.648,55958.981,6067.6384,9190.3954,132.8915,46.3524,18.4367,0,50.206,-158.2362,-0.0801,956.4767,0.6524
977,3617571.15,55954.7312,6066.5792,9192.0564,132.877,46.3273,18.4369,0,50.1593,-158.2248,-0.0804,956.2042,0.6525
977.5,3614570.13,55950.4691,6065.5198,9193.7307,132.8624,46.3022,18.4373,0,50.094,-158.2134,-0.0806,955.9322,0.6527
978,3611569.587,55946.1955,6064.4602,9195.4173,132.8479,46.2772,18.4375,0,50.0537,-158.202,-0.0809,955.6609,0.6528
978.5,3608569.522,55941.9111,6063.4004,9197.1153,132.8334,46.2521,18.4378,0,49.9963,-158.1906,-0.0811,955.3901,0.653
979,3605569.935,55937.6166,6062.3404,9198.8241,132.8189,46.227,18.4381,0,49.9604,-158.1792,-0.0813,955.1197,0.6531
979.5,3602570.827,55933.3127,6061.2802,9200.5429,132.8044,46.202,18.4384,0,49.9104,-158.1678,-0.0815,954.8498,0.6533
980,3599572.197,55928.9999,6060.2198,9202.2709,132.7899,46.1769,18.4386,0,49.8787,-158.1564,-0.0816,954.5803,0.6534
980.5,3596574.045,55924.6788,6059.1592,9204.0077,132.7754,46.1519,18.439,0,49.8337,-158.145,-0.0818,954.3112,0.6536
981,3593576.373,55920.3498,6058.0984,9205.7526,132.7609,46.1268,18.4392,0,49.8059,-158.1336,-0.082,954.0425,0.6537
981.5,3590579.18,55916.0134,6057.0373,9207.5052,132.7464,46.1018,18.4395,0,49.7658,-158.1222,-0.0821,953.774,0.6539
982,3587582.467,55911.67,6055.9761,9209.265,132.7319,46.0768,18.4397,0,49.7402,-158.1108,-0.0822,953.5059,0.654
982.5,3584586.233,55907.3199,6054.9146,9211.0316,132.7174,46.0518,18.44,0,49.7047,-158.0994,-0.0824,953.238,0.6542
983,3581590.479,55902.9635,6053.8529,9212.8046,132.703,46.0267,18.4402,0,49.6819,-158.088,-0.0825,952.9704,0.6543
983.5,3578595.206,55898.6011,6052.7908,9214.583,132.6885,46.0017,18.4406,0,49.6488,-158.0766,-0.0826,952.7029,0.6548
984,3575600.413,55894.2333,6051.728,9216.3653,132.674,45.9767,18.4408,0,49.6298,-158.0652,-0.0828,952.4354,0.6549
984.5,3572606.101,55889.8603,6050.665,9218.1524,132.6595,45.9517,18.4411,0,49.602,-158.0537,-0.0829,952.168,0.6551
985,3569612.271,55885.4825,6049.6017,9219.9444,132.645,45.9268,18.4413,0,49.5838,-158.0423,-0.083,951.9008,0.6552
985.5,3566618.922,55881.1,6048.5382,9221.7408,132.6305,45.9018,18.4416,0,49.5582,-158.0308,-0.0831,951.6338,0.6554
986,3563626.054,55876.7129,6047.4745,9223.5416,132.6161,45.8768,18.4418,0,49.5417,-158.0194,-0.0832,951.3669,0.6555
986.5,3560633.669,55872.3215,6046.4105,9225.3466,132.6016,45.8518,18.4421,0,49.5172,-158.0079,-0.0833,951.1001,0.6557
987,3557641.766,55867.9258,6045.3464,9227.1556,132.5871,45.8269,18.4423,0,49.5018,-157.9964,-0.0834,950.8334,0.6558
987.5,3554650.345,55863.5259,6044.282,9228.9685,132.5726,45.8019,18.4426,0,49.4794,-157.9849,-0.0835,950.5669,0.656
988,3551659.407,55859.1221,6043.2174,9230.7851,132.5582,45.777,18.4428,0,49.4645,-157.9734,-0.0835,950.3005,0.6562
988.5,3548668.952,55854.7143,6042.1525,9232.6054,132.5437,45.752,18.4431,0,49.4432,-157.9619,-0.0836,950.0342,0.6563
989,3545678.98,55850.3027,6041.0875,9234.4291,132.5292,45.7271,18.4433,0,49.4294,-157.9504,-0.0837,949.7679,0.6565
989.5,3542689.491,55845.8873,6040.0222,9236.2563,132.5148,45.7022,18.4436,0,49.4087,-157.9389,-0.0838,949.5018,0.6566
990,3539700.486,55841.4683,6038.9567,9238.0869,132.5003,45.6772,18.4438,0,49.3955,-157.9273,-0.0839,949.2358,0.6568
990.5,3536711.964,55837.0457,6037.8909,9239.9207,132.4858,45.6523,18.4441,0,49.3763,-157.9158,-0.084,948.9698,0.6569
991,3533723.927,55832.6195,6036.825,9241.7577,132.4714,45.6274,18.4443,0,49.3634,-157.9042,-0.084,948.7039,0.6571
991.5,3530736.374,55828.1899,6035.7588,9243.5978,132.4569,45.6025,18.4446,0,49.3445,-157.8927,-0.0841,948.4381,0.6572
992,3527749.305,55823.7568,6034.6923,9245.441,132.4425,45.5776,18.4448,0,49.3325,-157.8811,-0.0842,948.1724,0.6574
992.5,3524762.721,55819.3203,6033.6257,9247.2872,132.428,45.5527,18.4451,0,49.3142,-157.8695,-0.0843,947.9068,0.6575
993,3521776.622,55814.8805,6032.5588,9249.1364,132.4136,45.5278,18.4453,0,49.3021,-157.8579,-0.0844,947.6412,0.6577
993.5,3518791.009,55810.4373,6031.4917,9250.9886,132.3991,45.503,18.4456,0,49.2849,-157.8463,-0.0844,947.3756,0.6579
994,3515805.88,55805.9909,6030.4243,9252.8436,132.3847,45.4781,18.4458,0,49.2733,-157.8347,-0.0845,947.1102,0.658
994.5,3512821.238,55801.5412,6029.3568,9254.7015,132.3702,45.4532,18.4461,0,49.2559,-157.8231,-0.0846,946.8448,0.6582
995,3509837.081,55797.0883,6028.289,9256.5623,132.3558,45.4284,18.4463,0,49.2449,-157.8115,-0.0847,946.5794,0.6583
995.5,3506853.41,55792.6321,6027.2209,9258.4258,132.3413,45.4035,18.4466,0,49.2281,-157.7998,-0.0848,946.3141,0.6585
996,3503870.226,55788.1728,6026.1527,9260.2922,132.3269,45.3787,18.4469,0,49.2166,-157.7882,-0.0848,946.0489,0.6586
996.5,3500887.528,55783.7104,6025.0841,9262.1611,132.3124,45.3538,18.4472,0,49.1328,-157.7765,-0.0849,945.7837,0.6588
997,3497905.318,55779.246,6024.0154,9264.0314,132.298,45.329,18.4475,0,49.0822,-157.7649,-0.0849,945.5185,0.659
997.5,3494923.594,55774.7806,6022.9464,9265.902,132.2836,45.3042,18.4479,0,49.0162,-157.7532,-0.085,945.2532,0.6591
998,3491942.358,55770.3151,6021.8772,9267.7719,132.2691,45.2794,18.4481,0,49.0181,-157.7416,-0.085,944.9878,0.6593
998.5,3488961.609,55765.8493,6020.8077,9269.6411,132.2547,45.2545,18.4484,0,49.0194,-157.7299,-0.085,944.7223,0.6594
999,3485981.349,55761.383,6019.738,9271.51,132.2403,45.2297,18.4486,0,49.019,-157.7183,-0.085,944.4566,0.6596
999.5,3483001.576,55756.9159,6018.6681,9273.3788,132.2258,45.2049,18.4488,0,49.0179,-157.7066,-0.0851,944.1909,0.6597
1000,3480022.292,55752.4479,6017.5979,9275.2479,132.2114,45.1801,18.449,0,49.0163,-157.6949,-0.0851,943.9251,0.6599
1000.5,3477043.497,55747.9786,6016.5275,9277.1175,132.197,45.1554,18.4493,0,49.0122,-157.6832,-0.0851,943.6592,0.6601
1001,3474065.19,55743.508,6015.4569,9278.9878,132.1826,45.1306,18.4495,0,49.0095,-157.6714,-0.0852,943.3933,0.6602
1001.5,3471087.372,55739.0357,6014.386,9280.8591,132.1681,45.1058,18.4498,0,49.0038,-157.6597,-0.0852,943.1274,0.6604
1002,3468110.044,55734.5616,6013.3149,9282.7315,132.1537,45.081,18.45,0,49.0005,-157.6479,-0.0853,942.8614,0.6605
1002.5,3465133.205,55730.0856,6012.2436,9284.6052,132.1393,45.0563,18.4503,0,48.9929,-157.6362,-0.0853,942.5954,0.6607
1003,3462156.856,55725.6075,6011.172,9286.4805,132.1249,45.0315,18.4505,0,48.9876,-157.6244,-0.0854,942.3294,0.6609
1003.5,3459180.997,55721.1272,6010.1002,9288.3574,132.1105,45.0068,18.4508,0,48.9789,-157.6126,-0.0854,942.0633,0.661
1004,3456205.628,55716.6446,6009.0281,9290.2361,132.096,44.982,18.451,0,48.9731,-157.6008,-0.0855,941.7973,0.6612
1004.5,3453230.749,55712.1595,6007.9559,9292.1167,132.0816,44.9573,18.4513,0,48.9638,-157.589,-0.0856,941.5313,0.6613
